auc,auprc,brier,ece,et_dice,tc_dice,wt_dice,et_iou,tc_iou,wt_iou,wt_hd95,dice,iou,hd95,epoch,loss
0.6048008728859792,0.3001461528010012,0.15506694040999655,0.06850410574115395,0.6711575685495006,0.7933546641519401,0.8552878400600168,0.557415321445649,0.6909877980467316,0.7621453972619925,2.64890382820904,0.5175726947245619,0.4132688256621158,33.88775387368102,20,0.308540918951079
0.600545553737043,0.28682521720318477,0.15478172420358935,0.04079213984749308,0.6705697697500013,0.7799190431645724,0.8537316590870017,0.5572689575379451,0.675946104572571,0.7603598575566464,0.0,0.4920919702256438,0.3928441587229618,0.0,21,0.3074004838308686
0.6026186579378068,0.29578763507240985,0.15225823886603804,0.02070763762333483,0.6722004662403908,0.7960519560027695,0.8621406964053367,0.5584783688998388,0.6930525422157405,0.7721701052641063,0.0,0.49619672813905735,0.39655325111898326,0.0,22,0.3016085592455252
0.619530823786143,0.30005869224286824,0.15175799761536254,0.012917383974242358,0.6710964482294662,0.7895897171649221,0.8636636738294199,0.5564419746526216,0.6842448815262959,0.7721445900882044,0.0,0.4962795382788584,0.39710180621102664,0.0,23,0.29951905789274114
0.6302236770321877,0.3354285176087949,0.1527406639757049,0.05470661341858654,0.6673965738768843,0.7872856266882315,0.8597899601251833,0.5508127185315088,0.6811804267289941,0.7691984094407075,0.0,0.490256669225448,0.3921989560812502,0.0,24,0.29229285686004974
0.6111292962356792,0.2854724650886705,0.15325047685076035,0.03347182900579054,0.6687855325286866,0.802951027658054,0.862228850596156,0.5561671307624054,0.6996823765354874,0.7714863849201983,2.298593524431682,0.5109623868822202,0.40712378743467376,35.06154414864503,25,0.2904790822362554
0.6214948172394981,0.30739056692149425,0.15169104087765448,0.028023529507621214,0.668699645738369,0.7968463322400988,0.8619884431187408,0.5548030511881411,0.6931922610707657,0.7715160946434501,0.0,0.4980650090783557,0.39827824040980964,0.0,26,0.2899809947187239
0.6085106382978723,0.29128744841533283,0.1525236642240599,0.019115678763673566,0.6713596665587042,0.8004863810216709,0.8645410736845526,0.5586780296704714,0.6977270858430588,0.7753433810636862,0.0,0.49263442508252425,0.3942112893741292,0.0,27,0.2882482215577031
0.609165302782324,0.302605869341645,0.1523528062951691,0.029884795476196407,0.6717662043915457,0.7918566474551655,0.8615458722911814,0.5565288444344344,0.686200238421904,0.7705273231710041,0.0,0.49803383445824606,0.3974500608454393,0.0,28,0.2788764861167464
0.5972722313147846,0.2970542479186686,0.1551103142509659,0.06154550943419787,0.651910331682763,0.7793897923781972,0.8565751661765921,0.5353376916188306,0.6701024220195427,0.7638339180886019,0.0,0.5056107008458867,0.4044730594486149,0.0,29,0.2788123090637705
0.5842880523731588,0.27920514184374057,0.15845217975728754,0.07519488100657168,0.6699259179756767,0.7912150041823816,0.8636800070520794,0.5555132213029967,0.6852332183631946,0.7720429791165677,2.5593053640401613,0.5092074105211585,0.4061687203527297,35.135672570284335,30,0.27427220062254376
